AmountSpent,InteractionID,LoginFrequency,TransactionYear,ChurnStatus,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Furniture,ProductCategory_Groceries,InteractionType_Feedback,InteractionType_Inquiry,InteractionType_No Interaction,ResolutionStatus_Resolved,ResolutionStatus_Unresolved,ServiceUsage_Online Banking,ServiceUsage_Website
85.23,9222.0,4,2022,0,False,False,False,True,False,True,False,False,True,False,True
85.23,4689.0,4,2022,0,False,False,False,True,False,False,False,False,True,False,True
355.43,9222.0,4,2022,0,False,True,False,False,False,True,False,False,True,False,True
355.43,4689.0,4,2022,0,False,True,False,False,False,False,False,False,True,False,True
31.85,9222.0,4,2022,0,False,True,False,False,False,True,False,False,True,False,True
31.85,4689.0,4,2022,0,False,True,False,False,False,False,False,False,True,False,True
19.26,9222.0,4,2022,0,False,False,True,False,False,True,False,False,True,False,True
19.26,4689.0,4,2022,0,False,False,True,False,False,False,False,False,True,False,True
12.26,6009.0,8,2022,0,True,False,False,False,True,False,False,False,True,True,False
100.29,6009.0,8,2022,0,False,False,True,False,True,False,False,False,True,True,False
487.57,6009.0,8,2022,0,False,False,False,False,True,False,False,False,True,True,False
359.52,6009.0,8,2022,0,False,False,True,False,True,False,False,False,True,True,False
423.22,6009.0,8,2022,0,True,False,False,False,True,False,False,False,True,True,False
58.38,6009.0,8,2022,0,False,False,True,False,True,False,False,False,True,True,False
270.13,6009.0,8,2022,0,False,True,False,False,True,False,False,False,True,True,False
147.03,6009.0,8,2022,0,True,False,False,False,True,False,False,False,True,True,False
210.63,6009.0,8,2022,0,False,False,False,True,True,False,False,False,True,True,False
185.7,2490.0,43,2022,0,False,True,False,False,True,False,False,False,True,False,False
185.7,2307.0,43,2022,0,False,True,False,False,True,False,False,True,False,False,False
444.1,2490.0,43,2022,0,False,False,True,False,True,False,False,False,True,False,False
444.1,2307.0,43,2022,0,False,False,True,False,True,False,False,True,False,False,False
368.48,2490.0,43,2022,0,True,False,False,False,True,False,False,False,True,False,False
368.48,2307.0,43,2022,0,True,False,False,False,True,False,False,True,False,False,False
209.34,2490.0,43,2022,0,False,False,False,False,True,False,False,False,True,False,False
209.34,2307.0,43,2022,0,False,False,False,False,True,False,False,True,False,False,False
213.09,2490.0,43,2022,0,False,True,False,False,True,False,False,False,True,False,False
213.09,2307.0,43,2022,0,False,True,False,False,True,False,False,True,False,False,False
367.84,2490.0,43,2022,0,False,True,False,False,True,False,False,False,True,False,False
367.84,2307.0,43,2022,0,False,True,False,False,True,False,False,True,False,False,False
237.48,2490.0,43,2022,0,False,True,False,False,True,False,False,False,True,False,False
237.48,2307.0,43,2022,0,False,True,False,False,True,False,False,True,False,False,False
75.18,2490.0,43,2022,0,False,False,False,False,True,False,False,False,True,False,False
75.18,2307.0,43,2022,0,False,False,False,False,True,False,False,True,False,False,False
329.82,2490.0,43,2022,0,False,False,True,False,True,False,False,False,True,False,False
329.82,2307.0,43,2022,0,False,False,True,False,True,False,False,True,False,False,False
223.39,3001.0,7,2022,0,False,False,True,False,False,False,False,True,False,False,False
483.19,3001.0,7,2022,0,False,True,False,False,False,False,False,True,False,False,False
220.15,3001.0,7,2022,0,False,True,False,False,False,False,False,True,False,False,False
464.83,3001.0,7,2022,0,False,False,False,False,False,False,False,True,False,False,False
18.31,3001.0,7,2022,0,False,False,False,False,False,False,False,True,False,False,False
304.34,3001.0,7,2022,0,False,False,False,False,False,False,False,True,False,False,False
483.62,3001.0,7,2022,0,False,False,True,False,False,False,False,True,False,False,False
74.35,3277.0,3,2022,0,False,False,False,False,True,False,False,False,True,False,True
74.35,3163.0,3,2022,0,False,False,False,False,False,False,False,True,False,False,True
199.28,3277.0,3,2022,0,False,False,False,False,True,False,False,False,True,False,True
199.28,3163.0,3,2022,0,False,False,False,False,False,False,False,True,False,False,True
217.96,3277.0,3,2022,0,True,False,False,False,True,False,False,False,True,False,True
217.96,3163.0,3,2022,0,True,False,False,False,False,False,False,True,False,False,True
320.69,3277.0,3,2022,0,False,False,False,False,True,False,False,False,True,False,True
320.69,3163.0,3,2022,0,False,False,False,False,False,False,False,True,False,False,True
89.65,6698.0,1,2022,0,True,False,False,False,False,True,False,False,True,True,False
238.32,6698.0,1,2022,0,False,False,True,False,False,True,False,False,True,True,False
108.97,6698.0,1,2022,0,False,False,False,True,False,True,False,False,True,True,False
131.39,-1.0,4,2022,0,False,False,False,False,False,False,True,False,False,False,False
65.06,-1.0,4,2022,0,False,False,False,False,False,False,True,False,False,False,False
44.67,-1.0,4,2022,0,False,False,False,True,False,False,True,False,False,False,False
65.76,-1.0,4,2022,0,False,False,False,True,False,False,True,False,False,False,False
126.67,3724.0,1,2022,0,False,False,False,False,True,False,False,True,False,False,False
126.67,2150.0,1,2022,0,False,False,False,False,False,True,False,True,False,False,False
242.8,3724.0,1,2022,0,False,False,False,True,True,False,False,True,False,False,False
242.8,2150.0,1,2022,0,False,False,False,True,False,True,False,True,False,False,False
457.88,7464.0,46,2022,0,True,False,False,False,True,False,False,False,True,False,True
457.88,4858.0,46,2022,0,True,False,False,False,False,True,False,False,True,False,True
384.86,7464.0,46,2022,0,True,False,False,False,True,False,False,False,True,False,True
384.86,4858.0,46,2022,0,True,False,False,False,False,True,False,False,True,False,True
185.0,7464.0,46,2022,0,False,False,False,True,True,False,False,False,True,False,True
185.0,4858.0,46,2022,0,False,False,False,True,False,True,False,False,True,False,True
160.09,7464.0,46,2022,0,False,False,True,False,True,False,False,False,True,False,True
160.09,4858.0,46,2022,0,False,False,True,False,False,True,False,False,True,False,True
414.34,7464.0,46,2022,0,False,False,False,True,True,False,False,False,True,False,True
414.34,4858.0,46,2022,0,False,False,False,True,False,True,False,False,True,False,True
183.21,3101.0,42,2022,0,False,False,False,True,True,False,False,False,True,False,False
287.46,5741.0,38,2022,0,False,True,False,False,False,True,False,False,True,False,False
287.46,9491.0,38,2022,0,False,True,False,False,False,False,False,True,False,False,False
402.4,5741.0,38,2022,0,False,False,False,False,False,True,False,False,True,False,False
402.4,9491.0,38,2022,0,False,False,False,False,False,False,False,True,False,False,False
492.31,5741.0,38,2022,0,False,False,False,False,False,True,False,False,True,False,False
492.31,9491.0,38,2022,0,False,False,False,False,False,False,False,True,False,False,False
483.22,5741.0,38,2022,0,False,False,True,False,False,True,False,False,True,False,False
483.22,9491.0,38,2022,0,False,False,True,False,False,False,False,True,False,False,False
182.71,5741.0,38,2022,0,False,False,False,True,False,True,False,False,True,False,False
182.71,9491.0,38,2022,0,False,False,False,True,False,False,False,True,False,False,False
169.98,5741.0,38,2022,0,False,False,False,False,False,True,False,False,True,False,False
169.98,9491.0,38,2022,0,False,False,False,False,False,False,False,True,False,False,False
485.64,5741.0,38,2022,0,False,True,False,False,False,True,False,False,True,False,False
485.64,9491.0,38,2022,0,False,True,False,False,False,False,False,True,False,False,False
319.48,5741.0,38,2022,0,False,False,False,False,False,True,False,False,True,False,False
319.48,9491.0,38,2022,0,False,False,False,False,False,False,False,True,False,False,False
203.71,5741.0,38,2022,0,False,True,False,False,False,True,False,False,True,False,False
203.71,9491.0,38,2022,0,False,True,False,False,False,False,False,True,False,False,False
400.2,4284.0,37,2022,0,False,False,False,False,True,False,False,False,True,False,False
400.2,4632.0,37,2022,0,False,False,False,False,True,False,False,True,False,False,False
89.99,4284.0,37,2022,0,True,False,False,False,True,False,False,False,True,False,False
89.99,4632.0,37,2022,0,True,False,False,False,True,False,False,True,False,False,False
493.07,4284.0,37,2022,0,False,False,False,False,True,False,False,False,True,False,False
493.07,4632.0,37,2022,0,False,False,False,False,True,False,False,True,False,False,False
423.64,-1.0,12,2022,0,False,True,False,False,False,False,True,False,False,False,False
396.22,-1.0,12,2022,0,False,False,False,False,False,False,True,False,False,False,False
179.09,-1.0,12,2022,0,False,False,False,True,False,False,True,False,False,False,False
42.27,-1.0,12,2022,0,True,False,False,False,False,False,True,False,False,False,False
463.1,-1.0,12,2022,0,False,False,True,False,False,False,True,False,False,False,False
81.37,-1.0,12,2022,0,False,False,False,True,False,False,True,False,False,False,False
63.39,-1.0,12,2022,0,False,False,False,False,False,False,True,False,False,False,False
103.89,5659.0,42,2022,0,False,False,True,False,True,False,False,True,False,True,False
180.16,5659.0,42,2022,0,True,False,False,False,True,False,False,True,False,True,False
351.51,5659.0,42,2022,0,False,False,True,False,True,False,False,True,False,True,False
27.47,5659.0,42,2022,0,False,True,False,False,True,False,False,True,False,True,False
48.67,5659.0,42,2022,0,False,False,True,False,True,False,False,True,False,True,False
145.58,5659.0,42,2022,0,False,False,False,False,True,False,False,True,False,True,False
391.16,5659.0,42,2022,0,True,False,False,False,True,False,False,True,False,True,False
154.59,5659.0,42,2022,0,True,False,False,False,True,False,False,True,False,True,False
5.76,8214.0,10,2022,0,True,False,False,False,False,False,False,False,True,False,False
5.76,6097.0,10,2022,0,True,False,False,False,False,True,False,False,True,False,False
47.57,8214.0,10,2022,0,False,True,False,False,False,False,False,False,True,False,False
47.57,6097.0,10,2022,0,False,True,False,False,False,True,False,False,True,False,False
467.83,8214.0,10,2022,0,False,False,True,False,False,False,False,False,True,False,False
467.83,6097.0,10,2022,0,False,False,True,False,False,True,False,False,True,False,False
248.17,8214.0,10,2022,0,False,False,False,False,False,False,False,False,True,False,False
248.17,6097.0,10,2022,0,False,False,False,False,False,True,False,False,True,False,False
409.79,8214.0,10,2022,0,False,False,False,False,False,False,False,False,True,False,False
409.79,6097.0,10,2022,0,False,False,False,False,False,True,False,False,True,False,False
321.3,8214.0,10,2022,0,False,False,False,False,False,False,False,False,True,False,False
321.3,6097.0,10,2022,0,False,False,False,False,False,True,False,False,True,False,False
356.31,8214.0,10,2022,0,False,False,True,False,False,False,False,False,True,False,False
356.31,6097.0,10,2022,0,False,False,True,False,False,True,False,False,True,False,False
268.55,8214.0,10,2022,0,False,False,False,True,False,False,False,False,True,False,False
268.55,6097.0,10,2022,0,False,False,False,True,False,True,False,False,True,False,False
439.5,7376.0,47,2022,0,False,False,True,False,True,False,False,False,True,True,False
255.41,7376.0,47,2022,0,False,False,False,True,True,False,False,False,True,True,False
399.63,7376.0,47,2022,0,False,False,True,False,True,False,False,False,True,True,False
364.04,7376.0,47,2022,0,True,False,False,False,True,False,False,False,True,True,False
202.23,7376.0,47,2022,0,True,False,False,False,True,False,False,False,True,True,False
379.34,7376.0,47,2022,0,False,False,False,True,True,False,False,False,True,True,False
8.17,7376.0,47,2022,0,False,False,False,True,True,False,False,False,True,True,False
498.87,7376.0,47,2022,0,True,False,False,False,True,False,False,False,True,True,False
246.81,7376.0,47,2022,0,False,False,False,False,True,False,False,False,True,True,False
38.78,6308.0,1,2022,1,False,False,True,False,True,False,False,False,True,False,True
218.87,4285.0,2,2022,0,False,False,False,False,False,True,False,True,False,True,False
14.16,4285.0,2,2022,0,True,False,False,False,False,True,False,True,False,True,False
120.51,4285.0,2,2022,0,True,False,False,False,False,True,False,True,False,True,False
336.36,-1.0,12,2022,0,False,True,False,False,False,False,True,False,False,False,True
181.58,-1.0,12,2022,0,False,False,False,True,False,False,True,False,False,False,True
50.63,6830.0,39,2022,0,False,False,True,False,True,False,False,False,True,True,False
50.63,3061.0,39,2022,0,False,False,True,False,True,False,False,True,False,True,False
405.51,6830.0,39,2022,0,False,True,False,False,True,False,False,False,True,True,False
405.51,3061.0,39,2022,0,False,True,False,False,True,False,False,True,False,True,False
145.8,6830.0,39,2022,0,False,False,False,False,True,False,False,False,True,True,False
145.8,3061.0,39,2022,0,False,False,False,False,True,False,False,True,False,True,False
82.46,6830.0,39,2022,0,False,False,False,True,True,False,False,False,True,True,False
82.46,3061.0,39,2022,0,False,False,False,True,True,False,False,True,False,True,False
280.48,6830.0,39,2022,0,False,True,False,False,True,False,False,False,True,True,False
280.48,3061.0,39,2022,0,False,True,False,False,True,False,False,True,False,True,False
67.83,6830.0,39,2022,0,False,False,True,False,True,False,False,False,True,True,False
67.83,3061.0,39,2022,0,False,False,True,False,True,False,False,True,False,True,False
7.49,6830.0,39,2022,0,False,False,False,False,True,False,False,False,True,True,False
7.49,3061.0,39,2022,0,False,False,False,False,True,False,False,True,False,True,False
382.45,3283.0,48,2022,1,False,False,False,False,False,False,False,True,False,False,False
20.39,3283.0,48,2022,1,False,False,False,False,False,False,False,True,False,False,False
352.02,3283.0,48,2022,1,False,False,False,True,False,False,False,True,False,False,False
7.92,3283.0,48,2022,1,False,False,True,False,False,False,False,True,False,False,False
458.97,8006.0,36,2022,0,True,False,False,False,False,False,False,True,False,False,False
